T_AUXILIAIRE;T_NATUREAUXI;T_LIBELLE;T_EAN;T_COLLECTIF;T_ABREGE;T_COMMENTAIRE;T_ADRESSE1;T_ADRESSE2;T_ADRESSE3;T_CODEPOSTAL;T_VILLE;T_DIVTERRIT;T_PAYS;T_LANGUE;T_DEVISE;T_MULTIDEVISE;T_NIF;T_SIRET;T_APE;T_TELEPHONE;T_FAX;T_TELEX;T_TELEPHONE2;T_FACTURE;T_PAYEUR;T_APPORTEUR;T_TRANSPORTEUR;T_COEFCOMMA;T_SECTEUR;T_ZONECOM;T_REPRESENTANT;T_TARIFTIERS;T_REMISE;T_FRANCO;T_ESCOMPTE;T_QUALIFESCOMPTE;T_MODEREGLE;T_JOURPAIEMENT1;T_JOURPAIEMENT2;T_FACTUREHT;T_REGIMETVA;T_SOUMISTPF;T_LETTRABLE;T_CORRESP1;T_CORRESP2;T_TOTALDEBIT;T_TOTALCREDIT;T_DATECREATION;T_DATEMODIF;T_DATEOUVERTURE;T_DATEFERMETURE;T_FERME;T_DATEDERNMVT;T_DEBITDERNMVT;T_CREDITDERNMVT;T_NUMDERNMVT;T_LIGNEDERNMVT;T_CONFIDENTIEL;T_SOLDEPROGRESSIF;T_SAUTPAGE;T_TOTAUXMENSUELS;T_COUTHORAIRE;T_SOCIETE;T_RELANCEREGLEMENT;T_RELANCETRAITE;T_RESIDENTETRANGER;T_NATUREECONOMIQUE;T_MOTIFVIREMENT;T_LETTREPAIEMENT;T_RELEVEFACTURE;T_FREQRELEVE;T_JOURRELEVE;T_UTILISATEUR;T_RVA;T_EMAIL;T_DERNLETTRAGE;T_JURIDIQUE;T_FORMEJURIDIQUE;T_PROFIL;T_TVAENCAISSEMENT;T_TOTDEBP;T_TOTCREP;T_TOTDEBE;T_TOTCREE;T_TOTDEBS;T_TOTCRES;T_TOTDEBANO;T_TOTCREANO;T_TOTDEBANON1;T_TOTCREANON1;T_DATEDERNRELEVE;T_SCORERELANCE;T_CREERPAR;T_EXPORTE;T_SCORECLIENT;T_PAYEURECLATEMENT;T_DATEDERNPIECE;T_NUMDERNPIECE;T_TOTDERNPIECE;T_TABLE0;T_TABLE1;T_TABLE2;T_TABLE3;T_TABLE4;T_TABLE5;T_TABLE6;T_TABLE7;T_TABLE8;T_TABLE9;T_CONSO;T_CREDITDEMANDE;T_CREDITACCORDE;T_DOSSIERCREDIT;T_DATECREDITDEB;T_DATECREDITFIN;T_CREDITPLAFOND;T_DATEPLAFONDDEB;T_DATEPLAFONDFIN;T_NIVEAURISQUE;T_AVOIRRBT;T_ISPAYEUR;T_CODEIMPORT;T_TIERS;T_NATIONALITE;T_PRENOM;T_JOURNAISSANCE;T_MOISNAISSANCE;T_ANNEENAISSANCE;T_COMPTATIERS;T_DEBRAYEPAYEUR;T_MOISCLOTURE;T_EURODEFAUT;T_PARTICULIER;T_SEXE;T_PASSWINTERNET;T_PRESCRIPTEUR;T_PUBLIPOSTAGE;T_ORIGINETIERS;T_SOCIETEGROUPE;T_PHONETIQUE;T_DATEPROCLI;T_ETATRISQUE;T_DOMAINE;T_DATEINTEGR;T_NIVEAUIMPORTANCE;T_CLETELEPHONE;T_ENSEIGNE;T_EMAILING;T_REGION;T_DELAIMOYEN;T_BLOCNOTE;T_CLIENTINTERNE
08DOCUS0;FOU;DOCUSIGN;;40100000;DOCUSIGN;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;456,0000;456,0000;2021-08-22T00:00:00.0000000;2021-08-23T15:18:52.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;0,0000;456,0000;456,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08DOCUS0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08DROP00;FOU;DROPCONTACT - QBD-3800543327;;40100000;DROPCONTACT - QBD;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-05-22T00:00:00.0000000;0,0000;-27,6000;17;13;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08DROP;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08DROPC0;FOU;Dropcontact;;40100000;Optimisateur cont;;;;;;;;;;EUR;X;;;;;;;;08DROPC0;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;220,8000;220,8000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-02-26T00:00:00.0000000;27,6000;0,0000;1;37;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAE;;;;TM ;0,0000;0,0000;220,8000;220,8000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08DROPC;08DROPC0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08DROPCO;FOU;DROP CONTACT;;40100000;DROPCONTACT -;;;;;;;;;;EUR;X;;;;;;;;08DROPCO;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-02-26T00:00:00.0000000;-27,6000;0,0000;1;37;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAP;;;;TM ;444,0000;444,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08DROPCO;08DROPCO;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08EAS000;FOU;Easyjet;;40100000;Easyjet;;;;;;;;;;EUR;X;;;;;;;;08EAS000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-06T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08EAS;08EAS;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ECAPI0;FOU;Ecapitalio;;40100000;Ecapitalio;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;1320,0000;1320,0000;2021-06-03T00:00:00.0000000;2021-06-04T09:44:51.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;0,0000;1320,0000;1320,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08ECAPI0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08EDF000;FOU;Edf;;40100000;EDF - QBD-3648503;;;;;;;;;;EUR;X;;;;;;;;08EDF000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-08-16T00:00:00.0000000;-36,0000;0,0000;1;115;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAS;;;;TM ;2231,1000;2231,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08EDF;08EDF0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ELEC00;FOU;Electricite De France;;40100000;abonnement 03 et ;;;;;;;;;;EUR;X;;;;;;;;08ELEC00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;1788,8800;1788,8800;2021-05-06T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-08-07T00:00:00.0000000;0,0000;-59,5700;35;19;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAK;;;;TM ;0,0000;0,0000;1788,8800;1788,8800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08ELEC;08ELEC;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ELI000;FOU;Elium;;40100000;Elium - QBD-38980;;;;;;;;;;EUR;X;;;;;;;;08ELI000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAB;;;;TM ;864,0000;864,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08ELI;08ELI0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08EMIL00;FOU;Emilie de Castilla - QBD-24839;;40100000;Emilie de Castill;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08EMIL;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08EMILIE;FOU;EMILIE DE CASTILLA;;40100000;Emilie de Castill;;;;;;;;;;EUR;X;;;;;;;;08EMILIE;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;1020,0000;1020,0000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-01-04T00:00:00.0000000;720,0000;0,0000;1;6;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAD;;;;TM ;900,0000;900,0000;1020,0000;1020,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08EMILIE;08EMILIE;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ENV000;FOU;Envato market;;40100000;Envato - QBD-2144;;;;;;;;;;EUR;X;;;;;;;;08ENV000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAC;;;;TM ;18,0900;18,0900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08ENV;08ENV0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08EQUE00;FOU;Equensworldline;;40100000;Equensworldline;;;;;;;;;;EUR;X;;;;;;;;08EQUE00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-11T00:00:00.0000000;2021-05-12T11:26:04.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08EQUE;08EQUE;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08EURO00;FOU;Europe Registry - QBD-35785041;;40100000;Europe Registry -;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08EURO;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08EUROPE;FOU;EUROPE REGISTRY;;40100000;Europe Registry -;;;;;;;;;;EUR;X;;;;;;;;08EUROPE;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;325,0000;325,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08EUROPE;08EUROPE;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08FAF000;FOU;FAFIEC;;40100000;FAFIEC - QBD-3034;;;;;;;;;;EUR;X;;;;;;;;08FAF000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;3084,4900;3084,4900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08FAF;08FAF0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08FAQL00;FOU;FAQ LOGISTIQUE - QBD-381750988;;40100000;FAQ LOGISTIQUE - ;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08FAQL;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08FAQLO0;FOU;Faq Logistique;;40100000;Faq Logistique;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;2244,0000;2244,0000;2021-06-06T00:00:00.0000000;2021-06-07T12:25:37.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-06-29T00:00:00.0000000;0,0000;-2244,0000;30;4;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;0,0000;2244,0000;2244,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08FAQLO0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08FAQLOG;FOU;FAQLOG;;40100000;FAQ LOGISTIQUE - ;;;;;;;;;;EUR;X;;;;;;;;08FAQLOG;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAB;;;;TM ;2094,0000;2094,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08FAQLOG;08FAQLOG;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08FFP200;FOU;FFP2;;40100000;FFP2;;;;;;;;;;EUR;X;;;;;;;;08FFP200;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;95,7000;95,7000;2021-05-06T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-02-26T00:00:00.0000000;-95,7000;0,0000;9;48;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;0,0000;95,7000;95,7000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08FFP2;08FFP2;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08FIN000;FOU;FINANCEMENT QBD;;40100000;iii Financements ;;;;;;;;;;EUR;X;;;;;;;;08FIN000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-05-25T00:00:00.0000000;0,0000;-10800,0000;12;8;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAC;;;;TM ;29304,0000;29304,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08FIN;08FIN0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08FNAC00;FOU;Compte 08FNAC;;40100000;FNAC - QBD-497949;;;;;;;;;;EUR;X;;;;;;;;08FNAC00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-03-08T00:00:00.0000000;-2879,9800;0,0000;1;89;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;714,9900;714,9900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08FNAC;08FNAC;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
